,TF,Target,Label
344,198,613,1
345,198,858,1
346,198,792,1
347,198,760,1
348,198,550,1
349,198,265,1
350,199,620,1
351,199,512,1
352,199,508,1
353,199,485,1
354,199,355,1
355,199,571,1
356,199,360,1
357,199,875,1
358,199,361,1
359,199,402,1
360,200,909,1
361,200,286,1
362,200,595,1
363,200,203,1
364,201,336,1
365,201,321,1
366,201,302,1
367,201,152,1
368,201,282,1
369,201,74,1
370,201,844,1
371,201,116,1
372,201,642,1
373,201,239,1
374,201,809,1
375,201,307,1
376,201,311,1
377,201,667,1
378,201,286,1
379,201,750,1
380,201,322,1
381,201,479,1
382,201,361,1
383,203,200,1
384,204,252,1
385,204,578,1
386,204,383,1
387,204,752,1
388,204,103,1
389,204,74,1
390,204,190,1
391,204,557,1
392,204,809,1
393,204,52,1
394,205,521,1
395,205,508,1
396,205,465,1
397,205,909,1
398,205,768,1
399,205,815,1
400,205,512,1
401,205,574,1
402,205,327,1
403,205,181,1
404,205,15,1
405,205,16,1
406,205,402,1
407,205,571,1
408,205,637,1
409,206,886,1
410,206,317,1
411,207,885,1
412,207,30,1
413,207,824,1
414,207,205,1
415,208,74,1
416,211,239,1
417,211,468,1
418,211,367,1
419,211,351,1
420,211,411,1
421,211,572,1
422,211,286,1
423,211,471,1
424,211,63,1
425,211,787,1
426,211,152,1
427,211,195,1
428,212,273,1
429,212,889,1
430,212,384,1
431,212,275,1
432,212,623,1
433,212,689,1
434,212,199,1
435,212,492,1
436,216,262,1
437,216,536,1
438,219,667,1
439,219,239,1
440,219,241,1
441,219,459,1
442,223,803,1
443,223,747,1
444,223,340,1
445,223,40,1
446,229,43,1
447,229,820,1
448,229,729,1
449,233,803,1
450,233,335,1
451,233,304,1
452,233,860,1
453,233,124,1
454,233,699,1
455,233,747,1
456,238,461,1
457,239,624,1
458,239,295,1
459,239,898,1
460,239,351,1
461,239,709,1
462,239,321,1
463,239,906,1
464,239,605,1
465,239,307,1
466,239,568,1
467,239,283,1
468,239,421,1
469,239,311,1
470,239,803,1
471,239,411,1
472,239,450,1
473,239,152,1
474,239,570,1
475,239,459,1
476,239,642,1
477,239,45,1
478,239,195,1
479,239,787,1
480,239,892,1
481,239,687,1
482,239,752,1
483,239,282,1
484,239,336,1
485,239,169,1
486,239,571,1
487,239,496,1
488,239,729,1
489,239,219,1
490,239,335,1
491,239,360,1
492,242,539,1
493,242,164,1
494,242,572,1
495,242,535,1
496,242,198,1
497,242,591,1
498,242,858,1
499,243,383,1
500,244,885,1
501,244,760,1
502,244,351,1
503,244,164,1
504,244,462,1
505,244,279,1
506,244,458,1
507,244,129,1
508,244,858,1
509,244,853,1
510,248,472,1
511,248,765,1
512,248,848,1
513,248,35,1
514,248,461,1
515,248,607,1
516,248,30,1
517,248,772,1
518,248,853,1
519,248,885,1
520,248,803,1
521,248,262,1
522,248,489,1
523,248,335,1
524,250,335,1
525,250,670,1
526,250,30,1
527,250,632,1
528,252,302,1
529,252,898,1
530,252,282,1
531,252,307,1
532,252,311,1
533,252,809,1
534,252,152,1
535,252,204,1
536,252,624,1
537,252,667,1
538,252,239,1
539,252,286,1
540,252,179,1
541,252,439,1
542,252,322,1
543,252,336,1
544,254,335,1
545,254,30,1
546,254,355,1
547,259,509,1
548,259,198,1
549,259,508,1
550,259,435,1
551,259,725,1
552,259,355,1
553,259,850,1
554,259,759,1
555,259,457,1
556,259,205,1
557,259,658,1
558,259,464,1
559,259,637,1
560,262,536,1
561,262,396,1
562,262,248,1
563,262,133,1
564,264,74,1
565,268,562,1
566,268,671,1
567,268,419,1
568,268,506,1
569,268,88,1
570,268,824,1
571,268,82,1
572,268,768,1
573,268,584,1
574,268,618,1
575,268,170,1
576,268,272,1
577,270,427,1
578,270,853,1
579,270,239,1
580,270,906,1
581,270,886,1
582,270,351,1
583,270,667,1
584,270,206,1
585,270,152,1
586,270,595,1
587,278,637,1
588,278,760,1
589,278,848,1
590,278,869,1
591,278,787,1
592,278,521,1
593,278,765,1
594,278,571,1
595,278,885,1
596,281,288,1
597,281,564,1
598,281,673,1
599,281,82,1
600,282,646,1
601,282,650,1
602,282,750,1
603,282,204,1
604,282,742,1
605,282,152,1
606,282,15,1
607,282,286,1
608,282,809,1
609,282,541,1
610,282,423,1
611,282,252,1
612,282,752,1
613,282,74,1
614,282,578,1
615,282,622,1
616,282,336,1
617,282,307,1
618,282,80,1
619,286,787,1
620,286,336,1
621,286,152,1
622,286,360,1
623,286,201,1
624,286,788,1
625,286,687,1
626,286,886,1
627,286,471,1
628,286,570,1
629,286,898,1
630,286,531,1
631,286,302,1
632,286,809,1
633,286,892,1
634,286,468,1
635,286,282,1
636,286,239,1
637,286,335,1
638,286,906,1
639,286,351,1
640,286,211,1
641,286,200,1
642,286,321,1
643,286,459,1
644,286,709,1
645,286,667,1
646,286,450,1
647,286,195,1
648,286,765,1
649,286,421,1
650,288,595,1
651,288,845,1
652,288,715,1
653,288,564,1
654,290,217,1
655,290,869,1
656,290,319,1
657,290,355,1
658,295,447,1
659,295,283,1
660,295,427,1
661,295,155,1
662,295,691,1
663,295,372,1
664,295,740,1
665,295,846,1
666,295,450,1
667,295,897,1
668,295,162,1
669,295,152,1
670,295,102,1
671,298,13,1
672,298,356,1
673,298,223,1
674,298,549,1
675,298,319,1
676,298,803,1
677,298,860,1
678,298,703,1
679,298,124,1
680,298,233,1
681,298,699,1
682,298,587,1
683,302,311,1
684,302,52,1
685,302,898,1
686,302,116,1
687,302,646,1
688,302,750,1
689,302,752,1
690,302,286,1
691,302,307,1
692,302,351,1
693,302,239,1
694,302,152,1
695,302,642,1
696,302,282,1
697,302,321,1
698,302,650,1
699,304,595,1
700,304,233,1
701,304,30,1
702,304,803,1
703,307,321,1
704,307,252,1
705,307,844,1
706,307,439,1
707,307,239,1
708,307,302,1
709,307,336,1
710,307,752,1
711,307,838,1
712,307,624,1
713,307,646,1
714,307,286,1
715,307,650,1
716,307,311,1
717,311,252,1
718,311,52,1
719,311,838,1
720,311,282,1
721,311,336,1
722,311,322,1
723,311,351,1
724,311,787,1
725,311,898,1
726,311,642,1
727,311,752,1
728,311,152,1
729,311,809,1
730,311,667,1
731,311,286,1
732,318,708,1
733,318,421,1
734,319,356,1
735,319,298,1
736,319,595,1
737,319,703,1
738,319,734,1
739,319,25,1
740,321,642,1
741,321,103,1
742,321,898,1
743,321,201,1
744,321,311,1
745,321,578,1
746,321,286,1
747,321,650,1
748,321,750,1
749,321,752,1
750,321,252,1
751,321,351,1
752,321,809,1
753,327,205,1
754,327,595,1
755,328,772,1
756,328,670,1
757,328,10,1
758,328,623,1
759,328,562,1
760,328,198,1
761,328,571,1
762,328,461,1
763,335,233,1
764,335,828,1
765,335,538,1
766,335,40,1
767,335,286,1
768,335,856,1
769,335,793,1
770,335,577,1
771,335,355,1
772,335,351,1
773,335,304,1
774,335,250,1
775,335,239,1
776,335,671,1
777,335,667,1
778,335,803,1
779,335,761,1
780,335,298,1
781,335,254,1
782,335,30,1
783,336,667,1
784,336,195,1
785,336,838,1
786,336,752,1
787,336,307,1
788,336,450,1
789,336,421,1
790,336,372,1
791,336,605,1
792,336,427,1
793,336,687,1
794,336,531,1
795,336,239,1
796,336,335,1
797,336,677,1
798,336,709,1
799,336,788,1
800,336,736,1
801,336,750,1
802,336,471,1
803,336,311,1
804,336,809,1
805,336,650,1
806,336,351,1
807,336,468,1
808,336,360,1
809,336,201,1
810,336,642,1
811,336,496,1
812,340,223,1
813,340,304,1
814,341,187,1
815,341,309,1
816,341,805,1
817,342,351,1
818,342,170,1
819,342,29,1
820,342,286,1
821,342,239,1
822,349,671,1
823,351,427,1
824,351,677,1
825,351,360,1
826,351,886,1
827,351,152,1
828,351,752,1
829,351,321,1
830,351,906,1
831,351,875,1
832,351,709,1
833,351,336,1
834,351,787,1
835,351,803,1
836,351,650,1
837,351,282,1
838,351,667,1
839,351,838,1
840,351,584,1
841,351,809,1
842,351,642,1
843,351,239,1
844,351,898,1
845,351,411,1
846,351,618,1
847,351,736,1
848,351,687,1
849,351,646,1
850,351,252,1
851,351,624,1
852,351,788,1
853,351,372,1
854,351,302,1
855,355,792,1
856,355,220,1
857,355,508,1
858,355,30,1
859,355,803,1
860,355,681,1
861,355,259,1
862,355,637,1
863,355,701,1
864,355,831,1
865,355,513,1
866,355,449,1
867,355,671,1
868,355,815,1
869,355,199,1
870,355,65,1
871,355,43,1
872,355,664,1
873,355,496,1
874,355,857,1
875,355,457,1
876,355,755,1
877,355,725,1
878,355,787,1
879,355,335,1
880,355,68,1
881,355,530,1
882,355,290,1
883,356,319,1
884,356,734,1
885,356,658,1
886,360,644,1
887,360,498,1
888,360,885,1
889,360,667,1
890,360,286,1
891,360,540,1
892,360,336,1
893,360,531,1
894,360,858,1
895,360,195,1
896,360,239,1
897,361,439,1
898,361,302,1
899,361,252,1
900,361,201,1
901,361,577,1
902,367,411,1
903,367,211,1
904,370,592,1
905,372,846,1
906,372,750,1
907,372,351,1
908,372,162,1
909,372,283,1
910,372,667,1
911,372,568,1
912,372,483,1
913,372,829,1
914,372,152,1
915,372,897,1
916,372,295,1
917,372,691,1
918,372,450,1
919,372,740,1
920,383,204,1
921,383,162,1
922,383,809,1
923,383,201,1
924,383,668,1
925,383,742,1
926,383,116,1
927,383,243,1
928,386,427,1
929,386,241,1
930,386,667,1
931,386,152,1
932,390,671,1
933,390,506,1
934,390,298,1
935,390,316,1
936,390,768,1
937,390,641,1
938,396,663,1
939,396,671,1
940,396,492,1
941,396,262,1
942,397,82,1
943,398,496,1
944,398,677,1
945,402,199,1
946,402,355,1
947,402,512,1
948,402,265,1
949,402,259,1
950,402,550,1
951,402,808,1
952,404,790,1
953,404,497,1
954,411,803,1
955,411,550,1
956,411,701,1
957,411,286,1
958,411,351,1
959,411,471,1
960,411,239,1
961,411,211,1
962,411,780,1
963,411,808,1
964,411,336,1
965,411,152,1
966,411,63,1
967,411,750,1
968,411,892,1
969,411,671,1
970,417,715,1
971,417,53,1
972,419,603,1
973,419,562,1
974,419,39,1
975,419,764,1
976,419,272,1
977,419,618,1
978,419,506,1
979,419,493,1
980,424,853,1
981,424,760,1
982,424,428,1
983,424,279,1
984,427,568,1
985,427,450,1
986,427,788,1
987,427,459,1
988,427,667,1
989,427,239,1
990,427,152,1
991,427,336,1
992,427,570,1
993,427,74,1
994,427,241,1
995,427,155,1
996,427,372,1
997,427,897,1
998,427,78,1
999,427,162,1
1000,428,458,1
1001,428,907,1
1002,428,460,1
1003,434,628,1
1004,435,259,1
1005,435,512,1
1006,439,252,1
1007,439,179,1
1008,439,361,1
1009,450,283,1
1010,450,667,1
1011,450,295,1
1012,450,286,1
1013,450,531,1
1014,450,351,1
1015,450,736,1
1016,450,540,1
1017,450,45,1
1018,450,360,1
1019,453,140,1
1020,453,220,1
1021,453,715,1
1022,453,887,1
1023,453,778,1
1024,453,537,1
1025,453,637,1
1026,453,792,1
1027,453,53,1
1028,453,796,1
1029,453,43,1
1030,453,811,1
1031,453,82,1
1032,453,355,1
1033,453,457,1
1034,453,714,1
1035,457,885,1
1036,457,632,1
1037,457,43,1
1038,457,671,1
1039,457,250,1
1040,457,220,1
1041,457,259,1
1042,457,453,1
1043,457,571,1
1044,457,622,1
1045,457,355,1
1046,457,574,1
1047,458,853,1
1048,458,460,1
1049,458,545,1
1050,458,428,1
1051,459,62,1
1052,459,239,1
1053,459,219,1
1054,459,570,1
1055,459,286,1
1056,459,427,1
1057,459,667,1
1058,459,788,1
1059,460,25,1
1060,460,853,1
1061,460,885,1
1062,460,458,1
1063,460,386,1
1064,460,130,1
1065,460,805,1
1066,461,693,1
1067,461,238,1
1068,461,772,1
1069,461,671,1
1070,461,15,1
1071,461,787,1
1072,461,849,1
1073,461,127,1
1074,461,571,1
1075,461,708,1
1076,461,328,1
1077,461,205,1
1078,461,465,1
1079,461,638,1
1080,461,550,1
1081,462,244,1
1082,462,280,1
1083,462,129,1
1084,462,158,1
1085,464,402,1
1086,464,140,1
1087,464,163,1
1088,464,259,1
1089,464,355,1
1090,464,512,1
1091,464,496,1
1092,464,205,1
1093,465,198,1
1094,465,328,1
1095,465,461,1
1096,465,571,1
1097,465,7,1
1098,465,65,1
1099,465,671,1
1100,467,479,1
1101,468,83,1
1102,468,605,1
1103,468,336,1
1104,468,351,1
1105,468,496,1
1106,468,677,1
1107,468,750,1
1108,468,572,1
1109,471,239,1
1110,471,211,1
1111,471,677,1
1112,471,336,1
1113,471,572,1
1114,471,667,1
1115,471,411,1
1116,472,678,1
1117,472,518,1
1118,472,498,1
1119,472,623,1
1120,472,492,1
1121,472,591,1
1122,472,848,1
1123,472,275,1
1124,472,50,1
1125,472,660,1
1126,472,273,1
1127,472,384,1
1128,481,556,1
1129,482,591,1
1130,483,447,1
1131,483,740,1
1132,483,829,1
1133,483,372,1
1134,483,155,1
1135,483,189,1
1136,483,691,1
1137,485,571,1
1138,485,345,1
1139,485,199,1
1140,485,668,1
1141,485,322,1
1142,485,670,1
1143,485,557,1
1144,488,165,1
1145,489,248,1
1146,489,521,1
1147,489,673,1
1148,491,384,1
1149,491,54,1
1150,491,364,1
1151,491,689,1
1152,491,518,1
1153,491,889,1
1154,491,345,1
1155,491,623,1
1156,491,553,1
1157,491,546,1
1158,491,10,1
1159,491,678,1
1160,491,827,1
1161,491,660,1
1162,491,305,1
1163,496,478,1
1164,496,336,1
1165,496,677,1
1166,496,239,1
1167,496,355,1
1168,496,892,1
1169,496,909,1
1170,496,464,1
1171,496,259,1
1172,496,667,1
1173,496,508,1
1174,496,411,1
1175,496,402,1
1176,496,471,1
1177,496,286,1
1178,496,687,1
1179,497,677,1
1180,497,668,1
1181,497,763,1
1182,497,680,1
1183,497,199,1
1184,497,751,1
1185,498,54,1
1186,498,695,1
1187,498,421,1
1188,498,562,1
1189,498,360,1
1190,498,50,1
1191,498,655,1
1192,498,546,1
1193,498,674,1
1194,498,305,1
1195,498,318,1
1196,498,753,1
1197,498,248,1
1198,498,553,1
1199,498,2,1
1200,498,708,1
1201,498,273,1
1202,498,87,1
1203,499,571,1
1204,499,278,1
1205,499,869,1
1206,499,190,1
1207,508,496,1
1208,508,870,1
1209,508,402,1
1210,508,205,1
1211,508,815,1
1212,508,550,1
1213,508,199,1
1214,508,850,1
1215,508,464,1
1216,508,891,1
1217,512,435,1
1218,512,496,1
1219,512,872,1
1220,512,402,1
1221,512,205,1
1222,512,831,1
1223,512,508,1
1224,512,199,1
1225,514,839,1
1226,515,673,1
1227,519,857,1
1228,520,827,1
1229,520,623,1
1230,521,278,1
1231,521,201,1
1232,521,248,1
1233,521,499,1
1234,521,793,1
1235,521,869,1
1236,521,646,1
1237,521,571,1
1238,522,129,1
1239,529,416,1
1240,531,450,1
1241,531,239,1
1242,531,540,1
1243,531,360,1
1244,531,336,1
1245,531,421,1
1246,531,750,1
1247,535,242,1
1248,535,164,1
1249,536,216,1
1250,536,885,1
1251,537,440,1
1252,537,182,1
1253,538,803,1
1254,538,30,1
1255,540,152,1
1256,540,667,1
1257,540,531,1
1258,540,286,1
1259,540,750,1
1260,540,450,1
1261,540,906,1
1262,541,571,1
1263,541,578,1
1264,541,650,1
1265,541,103,1
1266,541,302,1
1267,544,195,1
1268,549,298,1
1269,550,265,1
1270,550,411,1
1271,550,755,1
1272,550,198,1
1273,550,508,1
1274,550,869,1
1275,554,800,1
1276,556,828,1
1277,556,571,1
1278,556,595,1
1279,557,870,1
1280,557,421,1
1281,557,857,1
1282,557,765,1
1283,557,650,1
1284,557,644,1
1285,557,190,1
1286,559,885,1
1287,564,109,1
1288,564,129,1
1289,564,280,1
1290,564,281,1
1291,564,377,1
1292,564,885,1
1293,564,322,1
1294,564,288,1
1295,568,829,1
1296,568,372,1
1297,568,885,1
1298,568,189,1
1299,568,295,1
1300,568,667,1
1301,568,239,1
1302,568,691,1
1303,568,152,1
1304,570,336,1
1305,570,906,1
1306,570,886,1
1307,570,427,1
1308,570,459,1
1309,570,286,1
1310,570,667,1
1311,570,239,1
1312,571,496,1
1313,571,667,1
1314,571,574,1
1315,571,687,1
1316,571,457,1
1317,571,591,1
1318,571,521,1
1319,571,489,1
1320,571,668,1
1321,571,883,1
1322,571,892,1
1323,571,671,1
1324,571,15,1
1325,571,499,1
1326,571,461,1
1327,571,54,1
1328,571,211,1
1329,571,885,1
1330,571,572,1
1331,571,741,1
1332,571,575,1
1333,571,465,1
1334,571,239,1
1335,571,674,1
1336,571,45,1
1337,571,772,1
1338,571,286,1
1339,571,623,1
1340,571,541,1
1341,571,199,1
1342,572,671,1
1343,572,496,1
1344,572,667,1
1345,572,571,1
1346,572,468,1
1347,572,239,1
1348,572,286,1
1349,572,892,1
1350,572,411,1
1351,572,750,1
1352,572,787,1
1353,572,336,1
1354,572,351,1
1355,574,15,1
1356,574,885,1
1357,574,760,1
1358,574,787,1
1359,574,909,1
1360,574,205,1
1361,575,671,1
1362,575,571,1
1363,577,671,1
1364,577,361,1
1365,577,335,1
1366,577,30,1
1367,577,307,1
1368,577,216,1
1369,578,201,1
1370,578,321,1
1371,578,282,1
1372,578,74,1
1373,578,752,1
1374,578,204,1
1375,578,302,1
1376,578,116,1
1377,583,839,1
1378,584,792,1
1379,584,164,1
1380,584,762,1
1381,584,824,1
1382,584,170,1
1383,584,858,1
1384,584,857,1
1385,584,25,1
1386,584,163,1
1387,585,435,1
1388,585,113,1
1389,585,872,1
1390,585,671,1
1391,587,298,1
1392,587,408,1
1393,591,485,1
1394,591,793,1
1395,591,885,1
1396,591,787,1
1397,591,248,1
1398,591,858,1
1399,591,15,1
1400,591,571,1
1401,595,327,1
1402,595,319,1
1403,595,853,1
1404,595,828,1
1405,595,298,1
1406,595,699,1
1407,595,233,1
1408,595,140,1
1409,595,198,1
1410,595,304,1
1411,606,674,1
1412,606,695,1
1413,606,678,1
1414,606,827,1
1415,606,360,1
1416,606,472,1
1417,606,87,1
1418,606,623,1
1419,606,682,1
1420,606,498,1
1421,606,645,1
1422,606,275,1
1423,606,655,1
1424,606,421,1
1425,606,2,1
1426,606,607,1
1427,606,901,1
1428,606,588,1
1429,606,562,1
1430,606,546,1
1431,607,553,1
1432,607,54,1
1433,607,161,1
1434,607,889,1
1435,607,674,1
1436,607,660,1
1437,607,562,1
1438,607,421,1
1439,607,492,1
1440,607,655,1
1441,607,498,1
1442,607,682,1
1443,607,623,1
1444,607,2,1
1445,607,35,1
1446,607,606,1
1447,615,481,1
1448,615,327,1
1449,615,828,1
1450,615,556,1
1451,616,275,1
1452,616,65,1
1453,618,493,1
1454,618,880,1
1455,618,717,1
1456,618,832,1
1457,618,39,1
1458,618,857,1
1459,618,506,1
1460,618,603,1
1461,618,193,1
1462,618,562,1
1463,621,103,1
1464,621,809,1
1465,621,642,1
1466,622,188,1
1467,622,457,1
1468,622,527,1
1469,622,266,1
1470,622,178,1
1471,622,811,1
1472,622,229,1
1473,622,681,1
1474,622,888,1
1475,622,187,1
1476,622,836,1
1477,622,140,1
1478,622,440,1
1479,622,612,1
1480,622,458,1
1481,622,12,1
1482,622,853,1
1483,622,282,1
1484,624,750,1
1485,624,336,1
1486,624,252,1
1487,624,52,1
1488,624,321,1
1489,624,650,1
1490,624,752,1
1491,624,642,1
1492,624,898,1
1493,624,809,1
1494,624,152,1
1495,624,838,1
1496,628,903,1
1497,628,475,1
1498,628,785,1
1499,632,250,1
1500,632,13,1
1501,632,803,1
1502,637,43,1
1503,637,870,1
1504,637,853,1
1505,637,259,1
1506,637,803,1
1507,637,787,1
1508,637,457,1
1509,637,571,1
1510,637,303,1
1511,637,335,1
1512,637,848,1
1513,637,278,1
1514,638,772,1
1515,638,461,1
1516,641,658,1
1517,641,236,1
1518,641,214,1
1519,641,768,1
1520,641,298,1
1521,642,351,1
1522,642,650,1
1523,642,621,1
1524,642,286,1
1525,642,52,1
1526,642,311,1
1527,642,742,1
1528,642,750,1
1529,642,336,1
1530,642,383,1
1531,642,282,1
1532,642,252,1
1533,642,646,1
1534,642,302,1
1535,642,624,1
1536,644,475,1
1537,644,431,1
1538,644,161,1
1539,644,557,1
1540,644,708,1
1541,644,673,1
1542,644,360,1
1543,644,613,1
1544,644,870,1
1545,646,201,1
1546,646,302,1
1547,646,239,1
1548,646,838,1
1549,646,898,1
1550,646,52,1
1551,646,351,1
1552,646,521,1
1553,646,336,1
1554,646,321,1
1555,646,809,1
1556,646,252,1
1557,650,80,1
1558,650,541,1
1559,650,336,1
1560,650,642,1
1561,650,838,1
1562,650,239,1
1563,650,152,1
1564,650,557,1
1565,650,750,1
1566,650,809,1
1567,650,624,1
1568,650,252,1
1569,650,198,1
1570,650,885,1
1571,650,351,1
1572,654,460,1
1573,654,280,1
1574,654,187,1
1575,654,129,1
1576,654,279,1
1577,654,244,1
1578,654,421,1
1579,658,43,1
1580,658,344,1
1581,658,768,1
1582,658,304,1
1583,658,473,1
1584,658,828,1
1585,658,803,1
1586,658,509,1
1587,658,316,1
1588,658,484,1
1589,658,40,1
1590,658,294,1
1591,658,534,1
1592,658,390,1
1593,658,429,1
1594,658,356,1
1595,658,333,1
1596,658,632,1
1597,658,298,1
1598,658,13,1
1599,658,842,1
1600,660,161,1
1601,660,248,1
1602,660,753,1
1603,660,645,1
1604,660,35,1
1605,660,54,1
1606,660,384,1
1607,660,491,1
1608,660,546,1
1609,660,498,1
1610,660,492,1
1611,660,273,1
1612,660,562,1
1613,660,275,1
1614,660,472,1
1615,660,10,1
1616,660,708,1
1617,664,128,1
1618,664,670,1
1619,664,259,1
1620,667,471,1
1621,667,195,1
1622,667,286,1
1623,667,283,1
1624,667,650,1
1625,667,372,1
1626,667,736,1
1627,667,282,1
1628,667,788,1
1629,667,252,1
1630,667,709,1
1631,667,624,1
1632,667,540,1
1633,667,450,1
1634,667,572,1
1635,667,729,1
1636,667,496,1
1637,667,750,1
1638,667,351,1
1639,667,211,1
1640,667,687,1
1641,667,571,1
1642,667,752,1
1643,667,787,1
1644,667,342,1
1645,667,427,1
1646,667,45,1
1647,667,302,1
1648,667,468,1
1649,667,152,1
1650,667,386,1
1651,667,411,1
1652,667,360,1
1653,667,335,1
1654,667,646,1
1655,668,787,1
1656,668,243,1
1657,668,571,1
1658,668,680,1
1659,668,383,1
1660,670,328,1
1661,670,664,1
1662,670,485,1
1663,670,128,1
